SEEMI	5	23
SPELL	24	114
COAPP	4	18
DATCH	2	3
ENTAI	8	28
ECTAS	4	9
KORMA	1	1
PYRAM	23	122
ECTAT	1	2
PYRAL	4	11
ENTAM	10	33
PYRAN	6	22
ENTAN	8	40
ADNEX	2	3
PYRAR	2	13
COAPT	5	17
ENTAS	5	12
HIRUN	1	4
SEEPA	2	5
NURHA	2	3
HIRUD	6	26
PYRAC	4	20
SEEPE	1	1
SPEOS	1	2
ENTAB	4	26
SEEPI	3	7
UMQUH	1	3
CUTCH	6	21
JIFFI	1	2
TREKK	4	10
BOGYM	2	4
TREKS	2	11
BOGYI	2	5
FRYAB	1	2
PYRAZ	2	7
CUTDO	2	5
AVAUN	4	10
SPENS	2	3
OARFI	2	6
RYEPE	2	5
CZAPK	2	3
QWERT	3	6
COANN	4	15
CUTAW	2	5
PALFR	5	20
DATAB	9	31
AFTER	73	381
GELSE	7	34
LOLLA	4	30
TREYB	2	5
CUTAN	2	10
CUTAB	2	12
FRYBR	2	7
COANC	4	18
LOLLY	6	27
SIRGA	2	5
TILAK	1	1
TILAP	2	5
FAGOT	10	28
CAZIQ	2	5
ELMWO	2	5
LOLLI	5	15
TREZE	1	1
BOGWO	2	5
DATAR	4	9
LOLLE	3	4
LOLLO	5	12
STREU	2	7
CUTBA	4	10
STRET	24	120
STREW	12	34
OARLO	2	5
DATAM	2	11
DATAL	3	8
AVASC	3	20
COALL	1	3
LOLIU	2	3
OARLE	1	2
STRIP	32	122
COALM	8	31
COALH	4	16
OARLI	1	2
RELEN	14	65
COALI	26	121
